id,a0,a1,class
4433,0.543,0.251,Class 2
4434,0.504,0.281,Class 2
4435,0.484,0.266,Class 2
4436,0.473,0.274,Class 2
4437,0.471,0.268,Class 2
4438,0.492,0.275,Class 2
4439,0.488,0.263,Class 2
4440,0.489,0.269,Class 2
4441,0.420,0.308,Class 2
4442,0.403,0.300,Class 2
4443,0.403,0.319,Class 2
4444,0.431,0.296,Class 2
4445,0.436,0.332,Class 2
4446,0.455,0.281,Class 2
4447,0.441,0.308,Class 2
4448,0.416,0.340,Class 2
4449,0.412,0.368,Class 2
4450,0.395,0.358,Class 2
4451,0.419,0.345,Class 2
4452,0.399,0.350,Class 2
4453,0.407,0.348,Class 2
4454,0.406,0.379,Class 2
4455,0.415,0.395,Class 2
4456,0.404,0.402,Class 2
4457,0.398,0.385,Class 2
4458,0.426,0.414,Class 2
4459,0.395,0.412,Class 2
4460,0.405,0.388,Class 2
4461,0.385,0.401,Class 2
4462,0.396,0.436,Class 2
4463,0.392,0.441,Class 2
4464,0.404,0.451,Class 2
4465,0.376,0.431,Class 2
4466,0.383,0.425,Class 2
4467,0.414,0.434,Class 2
4468,0.415,0.414,Class 2
4469,0.371,0.498,Class 2
4470,0.376,0.490,Class 2
4471,0.368,0.508,Class 2
4472,0.396,0.482,Class 2
4473,0.383,0.495,Class 2
4474,0.396,0.488,Class 2
4475,0.386,0.507,Class 2
4476,0.372,0.506,Class 2
4477,0.368,0.507,Class 2
4478,0.388,0.503,Class 2
4479,0.378,0.515,Class 2
4480,0.371,0.511,Class 2
4481,0.362,0.517,Class 2
4482,0.391,0.548,Class 2
4483,0.349,0.545,Class 2
4484,0.380,0.538,Class 2
4485,0.377,0.544,Class 2
4486,0.384,0.564,Class 2
4487,0.391,0.533,Class 2
4488,0.387,0.535,Class 2
4489,0.375,0.511,Class 2
4490,0.361,0.536,Class 2
4491,0.375,0.590,Class 2
4492,0.357,0.547,Class 2
4493,0.367,0.585,Class 2
4494,0.367,0.553,Class 2
4495,0.342,0.519,Class 2
4496,0.369,0.560,Class 2
4497,0.399,0.576,Class 2
4498,0.382,0.587,Class 2
4499,0.379,0.560,Class 2
4500,0.381,0.617,Class 2
4501,0.379,0.581,Class 2
4502,0.386,0.594,Class 2
4503,0.382,0.586,Class 2
4504,0.387,0.593,Class 2
4505,0.398,0.606,Class 2
4506,0.382,0.595,Class 2
4507,0.394,0.585,Class 2
4508,0.419,0.599,Class 2
4509,0.376,0.604,Class 2
4510,0.353,0.605,Class 2
4511,0.378,0.616,Class 2
4512,0.386,0.627,Class 2
4513,0.379,0.614,Class 2
4514,0.390,0.597,Class 2
4515,0.386,0.590,Class 2
4516,0.371,0.601,Class 2
4517,0.363,0.620,Class 2
4518,0.378,0.623,Class 2
4519,0.383,0.617,Class 2
4520,0.364,0.644,Class 2
4521,0.401,0.622,Class 2
4522,0.387,0.623,Class 2
4523,0.358,0.628,Class 2
4524,0.368,0.616,Class 2
4525,0.418,0.616,Class 2
4526,0.385,0.613,Class 2
4527,0.380,0.616,Class 2
4528,0.390,0.610,Class 2
4529,0.392,0.643,Class 2
4530,0.372,0.614,Class 2
4531,0.392,0.578,Class 2
4532,0.377,0.520,Class 2
4533,0.364,0.498,Class 2
4534,0.346,0.523,Class 2
4535,0.357,0.452,Class 2
4536,0.370,0.457,Class 2
4537,0.377,0.526,Class 2
4538,0.370,0.504,Class 2
4539,0.389,0.394,Class 2
4540,0.398,0.423,Class 2
4541,0.376,0.398,Class 2
4542,0.365,0.388,Class 2
4543,0.381,0.391,Class 2
4544,0.359,0.395,Class 2
4545,0.355,0.393,Class 2
4546,0.403,0.322,Class 2
4547,0.362,0.316,Class 2
4548,0.381,0.298,Class 2
4549,0.408,0.297,Class 2
4550,0.399,0.294,Class 2
4551,0.375,0.301,Class 2
4552,0.382,0.279,Class 2
4553,0.392,0.231,Class 2
4554,0.419,0.263,Class 2
4555,0.415,0.262,Class 2
4556,0.407,0.264,Class 2
4557,0.415,0.255,Class 2
4558,0.418,0.217,Class 2
4559,0.403,0.225,Class 2
4560,0.411,0.189,Class 2
4561,0.436,0.238,Class 2
4562,0.438,0.204,Class 2
4563,0.429,0.232,Class 2
4564,0.435,0.247,Class 2
4565,0.454,0.242,Class 2
4566,0.452,0.225,Class 2
4567,0.474,0.199,Class 2
4568,0.459,0.179,Class 2
4569,0.451,0.199,Class 2
4570,0.445,0.219,Class 2
4571,0.455,0.207,Class 2
4572,0.447,0.223,Class 2
4573,0.443,0.192,Class 2
4574,0.477,0.207,Class 2
4575,0.482,0.211,Class 2
4576,0.472,0.242,Class 2
4577,0.473,0.204,Class 2
4578,0.482,0.186,Class 2
4579,0.474,0.179,Class 2
4580,0.466,0.218,Class 2
4581,0.512,0.198,Class 2
4582,0.498,0.189,Class 2
4583,0.494,0.169,Class 2
4584,0.509,0.173,Class 2
4585,0.477,0.194,Class 2
4586,0.480,0.188,Class 2
4587,0.507,0.171,Class 2
4588,0.509,0.206,Class 2
4589,0.512,0.163,Class 2
4590,0.551,0.185,Class 2
4591,0.529,0.201,Class 2
4592,0.513,0.187,Class 2
4593,0.512,0.191,Class 2
4594,0.501,0.191,Class 2
4595,0.547,0.186,Class 2
4596,0.541,0.194,Class 2
4597,0.531,0.198,Class 2
4598,0.533,0.231,Class 2
4599,0.554,0.205,Class 2
4600,0.547,0.163,Class 2
4601,0.537,0.182,Class 2
4602,0.587,0.234,Class 2
4603,0.559,0.181,Class 2
4604,0.558,0.190,Class 2
4605,0.572,0.182,Class 2
4606,0.598,0.197,Class 2
4607,0.582,0.216,Class 2
4608,0.595,0.188,Class 2
4609,0.613,0.170,Class 2
4610,0.616,0.209,Class 2
4611,0.594,0.173,Class 2
4612,0.607,0.208,Class 2
4613,0.606,0.208,Class 2
4614,0.610,0.180,Class 2
4615,0.625,0.177,Class 2
4616,0.667,0.215,Class 2
4617,0.670,0.208,Class 2
4618,0.662,0.190,Class 2
4619,0.668,0.197,Class 2
4620,0.650,0.194,Class 2
4621,0.668,0.181,Class 2
4622,0.637,0.165,Class 2
4623,0.725,0.193,Class 2
4624,0.714,0.206,Class 2
4625,0.717,0.217,Class 2
4626,0.733,0.208,Class 2
4627,0.718,0.188,Class 2
4628,0.712,0.226,Class 2
4629,0.711,0.202,Class 2
4630,0.775,0.196,Class 2
4631,0.782,0.224,Class 2
4632,0.779,0.202,Class 2
4633,0.756,0.269,Class 2
4634,0.763,0.196,Class 2
4635,0.747,0.221,Class 2
4636,0.777,0.210,Class 2
4637,0.790,0.225,Class 2
4638,0.777,0.234,Class 2
4639,0.764,0.219,Class 2
4640,0.789,0.226,Class 2
4641,0.767,0.258,Class 2
4642,0.786,0.250,Class 2
4643,0.769,0.200,Class 2
4644,0.787,0.287,Class 2
4645,0.790,0.231,Class 2
4646,0.807,0.260,Class 2
4647,0.769,0.226,Class 2
4648,0.809,0.220,Class 2
4649,0.799,0.227,Class 2
4650,0.767,0.224,Class 2
4651,0.784,0.254,Class 2
4652,0.790,0.238,Class 2
4653,0.806,0.241,Class 2
4654,0.812,0.259,Class 2
4655,0.797,0.261,Class 2
4656,0.775,0.241,Class 2
4657,0.812,0.253,Class 2
4658,0.822,0.264,Class 2
4659,0.809,0.255,Class 2
4660,0.787,0.274,Class 2
4661,0.829,0.289,Class 2
4662,0.779,0.270,Class 2
4663,0.811,0.238,Class 2
4664,0.807,0.285,Class 2
4665,0.799,0.280,Class 2
4666,0.803,0.302,Class 2
4667,0.816,0.302,Class 2
4668,0.799,0.305,Class 2
4669,0.791,0.305,Class 2
4670,0.806,0.293,Class 2
4671,0.822,0.277,Class 2
4672,0.808,0.312,Class 2
4673,0.799,0.290,Class 2
4674,0.819,0.316,Class 2
4675,0.831,0.326,Class 2
4676,0.820,0.321,Class 2
4677,0.817,0.353,Class 2
4678,0.812,0.324,Class 2
4679,0.852,0.353,Class 2
4680,0.808,0.303,Class 2
4681,0.795,0.336,Class 2
4682,0.809,0.349,Class 2
4683,0.847,0.327,Class 2
4684,0.814,0.317,Class 2
4685,0.831,0.317,Class 2
4686,0.835,0.348,Class 2
4687,0.813,0.341,Class 2
4688,0.835,0.350,Class 2
4689,0.809,0.362,Class 2
4690,0.806,0.387,Class 2
4691,0.823,0.338,Class 2
4692,0.826,0.329,Class 2
4693,0.807,0.387,Class 2
4694,0.838,0.369,Class 2
4695,0.818,0.386,Class 2
4696,0.850,0.385,Class 2
4697,0.832,0.332,Class 2
4698,0.823,0.372,Class 2
4699,0.834,0.408,Class 2
4700,0.843,0.441,Class 2
4701,0.808,0.380,Class 2
4702,0.842,0.403,Class 2
4703,0.849,0.432,Class 2
4704,0.819,0.433,Class 2
4705,0.826,0.423,Class 2
4706,0.836,0.414,Class 2
4707,0.809,0.470,Class 2
4708,0.824,0.419,Class 2
4709,0.848,0.450,Class 2
4710,0.835,0.415,Class 2
4711,0.823,0.456,Class 2
4712,0.817,0.461,Class 2
4713,0.845,0.473,Class 2
4714,0.834,0.480,Class 2
4715,0.865,0.450,Class 2
4716,0.825,0.470,Class 2
4717,0.839,0.484,Class 2
4718,0.855,0.484,Class 2
4719,0.824,0.487,Class 2
4720,0.838,0.501,Class 2
4721,0.803,0.503,Class 2
4722,0.840,0.478,Class 2
4723,0.865,0.504,Class 2
4724,0.835,0.507,Class 2
4725,0.832,0.518,Class 2
4726,0.820,0.502,Class 2
4727,0.836,0.512,Class 2
4728,0.865,0.517,Class 2
4729,0.829,0.495,Class 2
4730,0.854,0.527,Class 2
4731,0.866,0.538,Class 2
4732,0.825,0.516,Class 2
4733,0.855,0.526,Class 2
4734,0.825,0.547,Class 2
4735,0.826,0.557,Class 2
4736,0.831,0.547,Class 2
4737,0.855,0.563,Class 2
4738,0.826,0.548,Class 2
4739,0.839,0.567,Class 2
4740,0.833,0.546,Class 2
4741,0.843,0.565,Class 2
4742,0.844,0.619,Class 2
4743,0.839,0.617,Class 2
4744,0.849,0.595,Class 2
4745,0.834,0.583,Class 2
4746,0.833,0.593,Class 2
4747,0.846,0.603,Class 2
4748,0.832,0.580,Class 2
4749,0.837,0.581,Class 2
4750,0.863,0.630,Class 2
4751,0.834,0.616,Class 2
4752,0.817,0.600,Class 2
4753,0.826,0.600,Class 2
4754,0.865,0.635,Class 2
4755,0.833,0.623,Class 2
4756,0.831,0.634,Class 2
4757,0.834,0.631,Class 2
4758,0.829,0.597,Class 2
4759,0.818,0.631,Class 2
4760,0.840,0.623,Class 2
4761,0.824,0.625,Class 2
4762,0.849,0.631,Class 2
4763,0.834,0.663,Class 2
4764,0.832,0.595,Class 2
4765,0.828,0.616,Class 2
4766,0.823,0.652,Class 2
4767,0.860,0.650,Class 2
4768,0.845,0.623,Class 2
4769,0.829,0.654,Class 2
4770,0.825,0.667,Class 2
4771,0.846,0.633,Class 2
4772,0.838,0.634,Class 2
4773,0.843,0.659,Class 2
4774,0.843,0.650,Class 2
4775,0.829,0.657,Class 2
4776,0.836,0.621,Class 2
4777,0.853,0.650,Class 2
4778,0.826,0.646,Class 2
4779,0.833,0.643,Class 2
4780,0.819,0.638,Class 2
4781,0.829,0.648,Class 2
4782,0.810,0.633,Class 2
4783,0.830,0.649,Class 2
4784,0.854,0.669,Class 2
4785,0.836,0.634,Class 2
4786,0.828,0.648,Class 2
4787,0.813,0.657,Class 2
4788,0.812,0.659,Class 2
4789,0.818,0.669,Class 2
4790,0.819,0.667,Class 2
4791,0.815,0.675,Class 2
4792,0.827,0.679,Class 2
4793,0.835,0.641,Class 2
4794,0.824,0.635,Class 2
4795,0.842,0.672,Class 2
4796,0.836,0.646,Class 2
4797,0.834,0.647,Class 2
4798,0.829,0.674,Class 2
4799,0.843,0.673,Class 2
4800,0.838,0.683,Class 2
4801,0.852,0.675,Class 2
4802,0.849,0.644,Class 2
4803,0.837,0.670,Class 2
4804,0.829,0.646,Class 2
4805,0.500,0.271,Class 2
4806,0.516,0.264,Class 2
4807,0.507,0.269,Class 2
4808,0.526,0.237,Class 2
4809,0.513,0.233,Class 2
4810,0.506,0.221,Class 2
4811,0.515,0.260,Class 2
